annotation_id,image_id,box_area,box_image_ratio
881,300,3060.612055615584,0.009962929868540311
893,309,342.0005755424427,0.0007125011990467556
899,312,549.1234286928842,0.0017875111611096492
901,312,1965.7775411012783,0.00639901543327239
909,316,672.0004920956853,0.0021875016018739757
917,320,747.3238234403838,0.002432694737761666
920,321,12507.400535538478,0.04071419445162265
924,323,5391.208108076826,0.017549505560145916
943,331,1151.8172058214525,0.0037494049668667074
945,333,169499.26211240474,0.5517554105221508
948,335,275.60319791873803,0.0008971458265583921
951,338,3960.0,0.012890625
953,339,330.6153465819621,0.0010762218313214913
971,348,4703.059681817094,0.009798041003785613
973,349,17212.567611926333,0.056030493528406035
978,352,4999.722663477778,0.016275138878508393
980,353,17166.82052531885,0.05588157723085563
982,354,13608.95023422872,0.044299968210379945
986,355,2496.8190585840134,0.008043875833067054
987,355,12392.430668131909,0.039924067874136306
990,356,13002.002202446445,0.042324225919422025
1012,365,1061.433321977288,0.003455186594978151
1013,365,6862.71544381869,0.022339568502013966
1015,367,14318.21253835962,0.046608764773306055
1019,369,17554.15959740818,0.05714244660614642
1025,375,5033.214736278451,0.01638416255298975
1026,375,2044.7123704304017,0.006655964747494797
1027,375,12793.232227267954,0.0416446361564712
1029,375,1764.5684466288255,0.005744037912203208
1059,397,8263.462641364107,0.02689929245235712
1060,397,290.1537769617239,0.000944510992713945
1064,399,21310.708512259047,0.06937079593834325
1070,401,12202.669488610114,0.039722231408236046
1074,402,2449.728611264993,0.007974376989794899
1075,403,74035.48255720815,0.2410009197825786
1076,404,86645.81204730875,0.2820501694248332
1083,408,2780.333578714473,0.009050565034877842
1084,409,2652.7075937778823,0.008635115865162378
1085,410,1585.058824388319,0.005159696693972393
1086,410,6121.402549410116,0.01992644059052772
1088,410,3806.914805038112,0.012392300797650104
1090,411,6902.045971036794,0.02246759756196873
1091,411,6198.39696361766,0.020177073449276238
1099,415,109496.864896448,0.35643510708479165
1106,417,32664.095811485433,0.10632843688634581
1126,426,1253.9997634885367,0.004082030480105914
1130,428,679.9999237060547,0.00221354141831398
1138,429,141.46425385993248,0.000294717195541526
1139,429,8703.522425036886,0.018132338385493513
1140,429,1023.0035540906529,0.0021312574043555266
1147,430,9873.016241884767,0.02056878383725993
1150,430,3277.119591829478,0.006827332482978079
1151,430,2877.4708611185547,0.005994730960663656
1152,430,4246.901372656893,0.008847711193035193
1160,432,9137.256750616096,0.02974367431841177
1163,433,3660.42165279864,0.011915435067703907
1166,434,10287.64193446088,0.033488417755406515
1169,435,2436.9764120468426,0.00793286592463165
1175,438,2351.660045267116,0.010206857835360746
1195,448,20.358742953533376,8.528293797559223e-05
1196,448,1680.0446985009933,0.007037720754444509
1197,448,709.3708173630836,0.002971560059329271
1202,449,13247.602717215876,0.04312370676177043
1207,449,802.2072727918232,0.0026113517994525498
1209,449,2008.9052370183729,0.0065394050684191825
1210,449,5148.001838426191,0.016757818484460257
1212,450,575.159453329187,0.001872263845472614
1214,450,1194.3969554499738,0.003888010922688717
1222,454,2827.4986850946416,0.00920409728220912
1236,463,325.16958327428654,0.0010584947372209849
1263,472,357.59772939004176,0.0011640551086915423
1267,474,8960.0,0.029166666666666667
1270,475,4770.0,0.01552734375
1272,475,5593.942968939622,0.018209449768683664
1276,476,2916.169542344393,0.009492739395652322
1289,481,278.90273511762405,0.0009078865075443491
1291,482,2780.7861950099204,0.009052038395214585
1294,483,2113.6384120826815,0.006894697325426284
1298,484,3437.0892532326848,0.011188441579533479
1303,487,12094.009331689038,0.039368519959925255
1305,487,18258.952062744305,0.059436692912579116
1312,489,187.00014877322246,0.0006087244426211669
1314,489,11137.816135776326,0.03625591190031356
1315,489,6500.5391571660475,0.02116060923556656
1316,489,615.74551460934,0.0020043799303689452
1318,489,1411.1141669450376,0.004593470595524211
1322,491,4654.937972497787,0.015152792879224568
1323,491,7409.575366171435,0.02411971147842264
1324,491,7701.245988627245,0.025069160119229314
1325,491,1609.9462519004874,0.005240710455405233
1328,492,470.56120573056285,0.0015317747582375093
1333,493,16033.765194804313,0.05219324607683696
1336,493,1378.9810561090346,0.00448887062535493
1337,493,1813.1349778229658,0.005902132089267467
1340,493,13515.513256843267,0.043995811382953345
1341,493,2686.110336069314,0.008743848750225632
1356,496,1235.0181105703696,0.0025729543970216032
1361,498,1627.5043366149764,0.0033906340346145343
1367,500,19465.50336506945,0.0634965532524447
1368,500,1000.1321624338101,0.0032624352897762596
1369,500,1551.000825908887,0.005059371170109887
1371,500,642.9965965151001,0.0020974575825779625
1372,501,742.8449729679384,0.0024181151463800077
1374,503,2359.675868264983,0.007681236550341741
1376,503,1011.0758880352711,0.0032912626563648146
1382,505,7663.9565288524245,0.02494777515902482
1386,506,17745.359762457545,0.057764842976749824
1389,506,1859.9664854531711,0.006054578403167875
1391,506,5392.283729270557,0.01755300693121926
1393,507,952.7881296855304,0.0031015238596534193
1398,512,502.4567688182522,0.0016356014609969147
1402,514,16887.777320405687,0.05497323346486226
1417,524,2664.036472379964,0.011594866262099424
1421,527,1386.0,0.00451171875
1426,531,5145.357313429066,0.016749210004651908
1430,533,8723.191858984934,0.02839580683263325
1431,533,2785.756850333501,0.009068218913846031
1437,536,13119.789505364937,0.04270764812944316
1442,536,559.7745296804641,0.001822182713803594
1447,537,2529.0921198352235,0.008232721744255284
1448,538,4512.120639804763,0.014687892707697797
1471,547,1860.6168202598496,0.006056695378450032
1472,547,318.02825594848963,0.0010352482289989896
1475,548,16346.04109244286,0.0532097691811291
1478,550,18048.0,0.05875
1480,551,16999.0,0.055335286458333334
1486,554,14707.148307692347,0.04787483173076936
1489,555,351.5987060456282,0.001144527037908946
1491,556,1471.4171277099979,0.004789769295930983
1494,557,250.00002384181244,0.0008138021609433999
1498,558,664.9744140006587,0.002164630253908394
1499,559,926.1737060849055,0.0030148883661618017
1501,559,5716.474993964168,0.018608317037643776
1510,566,676.0,0.0022005208333333334
1512,568,10055.09482896568,0.03273142847970599
1513,568,461.7724376103647,0.001503165487012906
1514,569,2380.0,0.0077473958333333336
1516,570,15065.325777038133,0.04904077401379601
1521,570,3041.5795804568907,0.009900975196799774
1524,570,1238.5153745144016,0.004031625568080735
1527,571,18175.520590984688,0.059165106090444945
1530,572,1260.0510577204227,0.004101728703517001
1534,573,971.655450580148,0.003162940919857253
1535,573,1845.1116800910215,0.006006222916962961
1537,573,464.63736705933485,0.0015124914292296056
1541,574,158.90206828628143,0.0005172593368694057
1542,574,906.2383581951975,0.002949994655583325
1543,575,4269.092189118707,0.013896784469787458
1547,576,2490.6356109174462,0.009113859817467236
1549,576,134.47440418236945,0.0004920755422364222
1554,579,2058.0135656454854,0.0075307873450142174
1591,591,3919.1085333200817,0.012757514756901308
1592,592,315.9984312511266,0.0010286407267289276
1593,592,1558.0979792332348,0.005071933526149853
1608,598,18091.267279263746,0.058890844008020006
1612,599,2101.5094447300867,0.006840851057064085
1613,599,2858.5812708054877,0.009305277574236614
1616,601,1559.9994754791624,0.005078123292575398
1619,601,1002.5075680297838,0.003263370989680286
1620,601,309.47815833182517,0.0010074158799864101
1627,604,549.9986038139598,0.0017903600384569004
1630,607,553.8030201727393,0.001802744206291469
1633,608,27248.0,0.08869791666666667
1636,609,28885.64202036525,0.09402878261837647
1690,634,231.01699569727987,0.0007520084495354162
1703,638,241.19002709582705,0.0007851237861192287
1706,638,1483.6797159542746,0.004829686575371988
1708,638,6586.411093483088,0.02144014027826526
1712,639,1207.2501065470717,0.003929850607249583
1713,639,216.79014258982224,0.000705697078742911
1718,641,372.00034904453787,0.0012109386362126884
1719,641,1696.5565398070873,0.005522644986351196
1724,641,5042.526881951489,0.016414475527185834
1748,652,2001.1369636494012,0.006514117720212894
1754,656,11445.484312413157,0.03725743591280324
1762,659,559.8927585915668,0.0018225675735402565
1769,660,446.98299230594796,0.001455022761412591
1774,663,2496.0009613037982,0.008125003129244135
1776,663,1174.7315851585965,0.00382399604543814
1778,663,4133.9170315096735,0.013456761170278886
1780,663,792.6389588440394,0.0025802049441537743
1783,665,10248.016313181191,0.03335942810280336
1785,665,435.34281021464847,0.0014171315436674755
1786,665,883.4898207297281,0.0028759434268545835
1787,665,649.522160694581,0.0021143299501776725
1788,665,292.80919226959674,0.0009531549227525935
1793,666,3322.818121036436,0.010816465237748814
1796,667,3188.2458748072795,0.01037840454038828
1805,668,17932.45161263026,0.058373865926530794
1819,675,22733.275624310383,0.0740015482562187
1834,680,2614.0626582040295,0.008509318548841242
1840,683,6664.0,0.021692708333333335
1845,685,20689.926049502712,0.06735001969239164
1858,690,2068.3856985222023,0.008977368483169282
1859,690,1612.534577558538,0.006998847992875599
1860,690,370.83126903790105,0.0016095107163103344
1861,690,2407.1730112111823,0.010447799527826311
1866,691,630.2355044218667,0.0027353971546087963
1868,692,1097.8688354324865,0.004765055709342389
1869,692,2907.6369938407306,0.012619952230211505
1874,694,7860.336341870045,0.028966451731537605
1901,706,274.9396835696911,0.0008949859491200882
1913,713,580.1171893546683,0.0018884023090972276
1924,723,1596.5299915140067,0.005197037732792991
1931,724,7371.706413125381,0.023996440146892516
1933,724,1385.2013237032425,0.004509118892263159
1937,725,1810.2816564595146,0.005892843933787482
1941,726,362.64370828209087,0.0011804808212307646
1942,726,3176.865177269349,0.010341357998923661
1945,727,1818.8628603712523,0.005920777540271004
1949,727,3218.669735457909,0.010477440545110382
1952,728,1968.7110715997774,0.006408564686197192
1954,728,2584.262695710978,0.008412313462600839
1967,733,5912.626784381305,0.025662442640543858
1970,735,3389.9264396170456,0.014713222394171204
1974,736,6560.053778796187,0.028472455637136226
1978,738,908.4484686065446,0.0033320439722951314
1981,739,442.1825045450511,0.0016218548435484562
1985,740,7406.015335927799,0.02410812283830664
1993,742,5967.040826429156,0.01942396102353241
2034,761,236.84057215457136,0.0007709654041489953
2035,761,11180.0,0.036393229166666666
2037,761,12474.0,0.04060546875
2044,763,958.3361241162054,0.0031195837373574394
2049,765,84.2144536420388,0.0002741355912826784
2061,771,3915.3063116329213,0.012745137733180083
2066,775,481.7900470486022,0.0015683269760696688
2067,775,280.8374881374397,0.000914184531697395
2068,775,787.6463740488664,0.0025639530405236538
2074,779,26.899716589834778,9.866386660003953e-05
2078,781,2388.9542046667198,0.0077765436349828115
2088,789,1834.7633672529644,0.005972537002776577
2095,793,253.00000381466816,0.0008235677207508729
2099,793,33120.0,0.1078125
2103,795,4815.999473571719,0.015677081619699607
2104,795,8576.0,0.027916666666666666
2111,797,754.3736973804142,0.0024556435461602025
2129,807,1777.1891253029723,0.005785120850595613
2132,808,5067.684053539075,0.02579236590767037
2133,808,1424.5654829567409,0.007250435072051816
2134,809,1240.2395367734002,0.004037238075434246
2137,810,585.0000858306885,0.0019042971543967724
2138,810,5580.0,0.0181640625
2140,810,1226.278116096781,0.003991790742502542
2148,812,920.0002670288086,0.0029947925359010696
2149,812,7931.0,0.025817057291666667
2151,812,1517.0,0.004938151041666667
2153,812,398.5027921448045,0.0012972096098463688
2155,813,950.0,0.0030924479166666665
2157,813,7370.0,0.023990885416666666
2166,822,2088.0,0.006796875
2174,826,2080.165303415262,0.0067713714303882224
2179,829,11815.0,0.03846028645833333
2182,830,1303.9159343255508,0.004244518015382653
2183,830,382.6232284226565,0.001245518321688335
2185,830,439.50549146082335,0.0014306819383490344
2187,831,926.4686857837654,0.003015848586535695
2188,831,557.2537576714194,0.0018139770757533184
2214,843,461.86477800234246,0.0015034660742263752
2220,845,1889.0802045198109,0.0061493496240879264
2221,845,2377.3055573415204,0.007738624861137761
2224,846,1601.9951489405703,0.005214827958790919
2226,846,224.85661688443707,0.0007319551330873603
2227,846,9042.620937073087,0.029435615029534786
2240,848,1510.4511990731273,0.00491683333031617
2241,848,8082.325710726097,0.026309654006269848
2245,849,2386.485506852377,0.007784725687801334
2246,849,957.4358912227401,0.003123159874813218
2249,849,1134.9500959605296,0.0037022119518545457
2253,851,1985.1507041660643,0.006462079115123907
2254,851,4373.513001119335,0.014236695967185336
2255,851,82.47275603634436,0.00026846600272247516
2257,851,638.1652584936706,0.0020773608674924176
2261,852,3513.717507812871,0.011461761181539899
2263,853,1442.1135706719535,0.004694380112864432
2269,855,2353.896653878166,0.007662424003509655
2273,855,473.5886161796589,0.001541629609959827
2300,862,3311.426561678051,0.010779383338795738
2316,866,27316.9916166201,0.08892249875201856
2318,866,17037.61037868175,0.05546097128477132
2337,873,51.14201502381179,0.00016647791348897066
2339,873,75.46688427964457,0.00024566043059780137
2346,875,101.19110999256078,0.0003293981445070338
2348,875,625.4832885616845,0.0020360784132867336
2350,876,104.03186733773767,0.0003386454014900315
2352,877,7398.441830903444,0.024133748143604656
2353,878,5818.97517659532,0.01894197648631289
2360,880,4317.619068862561,0.018739666097493755
2361,881,308.53599108513737,0.0010043489293135983
2376,887,211.41420684319513,0.000689634025454055
2379,887,9055.286109099716,0.02953838109701108
2389,888,21362.116066118277,0.0695381382360621
2401,892,17059.71035168018,0.05553291130104225
2408,892,254.11170288471553,0.00082718653282785
2413,893,13915.79803074363,0.04529882171466026
2423,894,5766.090366577185,0.018769825412035108
2427,895,3199.220357974441,0.01041412876944805
2444,896,4187.0,0.013629557291666667
2452,898,3148.9744781561426,0.01025056796274786
2466,900,74.03085528548904,0.00024098585704911797
2470,901,4747.431671517255,0.015453879139053566
2473,902,9897.392291555007,0.03221807386573895
2480,905,21194.73264531806,0.0689932703298114
2490,906,1033.942073076572,0.003365696852462799
2491,906,11895.584691701984,0.03872260641830073
2493,906,152.81784167063572,0.0004974539116882673
2503,908,2245.968809383684,0.007311096384712513
2513,914,6224.503558415211,0.02026205585421618
2520,915,104.40729946806985,0.00033986751128928987
2536,918,81.00018882760196,0.00026367248967318346
2537,918,3250.0446617061652,0.010579572466491423
2540,918,3491.7627583746535,0.01136641522908416
2543,919,6646.303194173115,0.021635101543532275
2549,920,9423.14127297552,0.030674287997967186
2551,920,196.34925292393717,0.0006391577243617747
2552,920,3754.3550140086613,0.012221207727892779
2554,920,1105.9876777304894,0.00360022030511227
2564,924,90.82608066371203,0.00029565781466052096
2584,932,73.40913564123356,0.0002389620300821405
2599,935,55.95915968888103,0.00018215872294557626
2613,936,98.94129578484568,0.0003220745305496279
2637,944,1767.4089549819792,0.005753284358665297
2647,948,16088.027884880225,0.052369882437761146
2665,957,56.18114638576031,0.00018288133589114685
2668,958,67.08631382057874,0.00021837992780136307
2671,959,191.12858833957836,0.0006221633735012316
2675,961,598.3410233313045,0.001947724685323257
2676,961,40.20102914619648,0.000130862725085275
2677,961,614.7854481242041,0.002001254713945977
2681,961,760.6515283481292,0.0024760791938415664
2684,962,17.118399202144865,5.572395573614865e-05
2689,964,683.1021271079806,0.0022236397366796243
2692,965,1145.1422531971775,0.0037276766054595623
2696,965,348.9951210870657,0.001136051826455292
2697,965,208.910010207058,0.0006800456061427669
2702,966,989.1221640546421,0.0032197987111153713
2704,966,4139.514287831989,0.01347498140570309
2705,966,831.1272753653498,0.0027054924328299146
2710,969,609.9954719762084,0.001985662343672553
2714,969,1220.500591936575,0.003972983697710205
2715,969,1670.0299455448112,0.005436295395653682
2725,974,71.91102225191929,0.00023408535889296643
2729,975,107.8007170484927,0.0003509137924755622
2736,976,154.46359567314443,0.0005028111838318504
2739,976,2248.8662919902795,0.007320528294239191
2783,997,1767.0013647079031,0.005751957567408539
2788,998,452.2543461625372,0.0014721821164145092
2800,1002,174.19279734698597,0.0005670338455305533
2803,1003,2066.610889134584,0.006727248988068307
2804,1004,1902.3335012256966,0.006192491865969064
2805,1004,202.0421989106092,0.000657689449578806
2821,1010,121.76650380773339,0.0003972028438404664
2822,1010,3162.7660394006625,0.010316956026228674
2824,1010,934.3103592185844,0.003047724292858117
2828,1010,5813.774791938683,0.018964557645937772
2829,1010,7961.559835155275,0.025970641424697533
2837,1012,8205.341006768782,0.02671009442307546
2838,1012,1759.8855489036034,0.005728794104503917
2844,1013,1836.815818519655,0.005991700869388228
2845,1013,169.69621252506647,0.0005535497538004517
2852,1015,3344.3808652681587,0.010886656462461454
2856,1019,4036.936992023308,0.013141070937575872
2859,1021,299.9999874830046,0.0006260433795555188
2860,1021,81.0557748000505,0.00016914811101846933
2865,1023,2513.067119083927,0.005235556498091515
2873,1027,4758.0,0.0099125
2886,1030,40799.46145319982,0.1332962890646588
2887,1030,74.38980642472627,0.0002430396085504369
2890,1031,28303.614813666416,0.09247099563078537
2894,1033,366.18676916249615,0.0011920142225341672
2897,1034,602.2829239435706,0.0019605563930454773
2904,1038,5222.01966920371,0.016998761944022493
2952,1055,8530.15501982236,0.02782540129117419
2968,1060,9978.443781892169,0.032549725280180616
2970,1061,76609.35249090922,0.24937940263967845
2973,1062,7081.972772114058,0.02305329678422545
2977,1063,16703.6613010166,0.05437389746424674
2987,1067,33.56930504782543,0.00010927508153589007
2999,1075,209.92452727235153,0.0006833480705480193
3002,1077,70.08156592121763,0.00022813009739979697
3006,1078,811.4546826638983,0.0026414540451298774
3007,1078,252.46069645665943,0.000821812162944855
3029,1085,126.11243246840637,0.0004113792812774216
3032,1086,5822.973366223074,0.018954991426507403
3042,1089,15691.902594709401,0.051080412092153
3059,1092,513.3355653491091,0.0016710142101207977
3079,1095,143.5332303149522,0.000467230567431485
3090,1097,5069.661047053839,0.01650280288754505
3126,1103,2219.537820542126,0.0072250580095772335
3128,1103,604.6442566990247,0.0019682430231088045
3130,1103,1253.9620534271742,0.004081907725999916
3140,1103,3125.5897699915113,0.010174445865857784
3141,1103,36336.9693942678,0.11828440558029882
3153,1104,963.6755007291102,0.0031369645206025722
3154,1104,3475.1522808063787,0.011312344664083264
3155,1104,2776.8821355295368,0.00903932986826021
3166,1105,857.0355304701216,0.0027898292007490937
3167,1105,316.311829673697,0.0010296609038857325
3174,1109,16233.934943580862,0.052844840311135614
3190,1112,1252.4447579908374,0.004076968613251424
3191,1112,20303.072520299727,0.06609073086035068
3199,1113,1385.221460531023,0.004509184441832757
3200,1113,621.126036481045,0.002021894650003402
3208,1114,496.917766664762,0.0016175708550285222
3209,1114,1174.309389497213,0.003822621710602907
3217,1115,290.89433006825,0.0009469216473575846
3224,1115,1322.7361945264329,0.004305781883224066
3231,1116,7256.281147914516,0.023620706861700896
3239,1119,13957.663031559337,0.04543510101419055
3243,1120,26569.093253546598,0.08648793376805533
3246,1122,2122.9580584625337,0.004422829288463612
3256,1123,2303.9643068281293,0.007499883811289483
3257,1123,14744.956976948908,0.04799790682600556
3258,1123,23808.462123892634,0.07750150430954633
3259,1123,116.44607446565072,0.0003790562319845401
3269,1124,1267.0988707735883,0.004124670803299441
3278,1124,3346.0836974950626,0.01089219953611674
3279,1124,174.58830527756209,0.000568321306242064
3280,1124,12705.625438765062,0.04135945780848002
3281,1124,22106.55326888913,0.07196143642216514
3288,1124,203.80887727232928,0.0006634403557041968
3289,1124,15235.090443203433,0.04959339336980284
3293,1125,2172.846005604535,0.007073066424493929
3296,1126,1764.477507789183,0.00574374188733458
3303,1127,24823.462634615043,0.05171554715544801
3307,1128,12247.123177188145,0.03986693742574266
3308,1128,89.41993355172345,0.0002910805128636831
3309,1128,21683.231011132662,0.0705834342810308
3310,1128,1353.4570658279854,0.00440578471949214
3311,1128,5453.3335487990025,0.017751736812496755
3323,1128,152.5720807047308,0.0004966539085440456
3324,1128,39400.99642612094,0.12825845190794577
3328,1129,4248.697310930776,0.008851452731105785
3329,1129,7544.894581993143,0.01571853037915238
3333,1130,523.5559518998709,0.0026304057068924384
3341,1132,108.63638958157023,0.0003536340806691739
3352,1136,5154.281692441734,0.01677826071758377
3353,1136,48.45997086196266,0.00015774730098295136
3386,1151,6388.5563633026695,0.020796081911792545
3395,1154,125090.08659806961,0.6107914384671368
3402,1157,730.4743448248134,0.0023778461745599397
3403,1157,652.6924179614417,0.002124649798051568
3411,1159,7305.465098018069,0.023780810865944232
3412,1159,112.47043380101502,0.0003661146933626791
3431,1165,3230.4695800088693,0.013982295619844484
3435,1165,1440.1221385450926,0.0062332156273593
3438,1165,162.7911625161067,0.0007046016383141738
3439,1166,21042.778884193445,0.09107850971344116
3444,1167,4775.163699783451,0.020668125431888205
3445,1168,2626.900182226711,0.013456377459976186
3449,1169,7072.167190779753,0.030610141926851422
3455,1170,2967.5262663918406,0.009659916231744272
3462,1171,83.57787286258774,0.0002720633882245695
3463,1171,1206.310823936,0.003926793046666667
3469,1172,1995.2958159239367,0.0064951035674607315
3474,1173,554.4922330821773,0.0018049877378977126
3475,1173,3175.571979061068,0.010337148369339414
3486,1178,2750.604520320281,0.008953790756250916
3496,1187,524.3290295811001,0.0017068002265009771
3503,1187,188.87467670535523,0.0006148264215669115
3508,1189,443.47051932666494,0.0014435889300998207
3521,1195,799.4337091661051,0.002602323272025082
3530,1199,1424.8495251066113,0.004638182047873083
3531,1199,172.13272974366419,0.0005603278963009901
3532,1199,1308.6791039594511,0.004260023124868005
3533,1200,26947.5275564164,0.0877198162643763
3538,1201,19818.35467342921,0.06451287328590238
3542,1203,55573.18946707402,0.18090230946313157
3547,1203,1068.6585978363432,0.00347870637316518
3552,1204,23201.38589298607,0.07552534470373069
3559,1205,35026.414158286934,0.11401827525484028
3569,1208,29204.470578075863,0.0950666359963407
3572,1210,25322.14436618877,0.08242885535868741
3576,1211,26480.63248742673,0.08619997554500888
3587,1214,95.6588565508913,0.0003113895070015993
3590,1215,231.00012207032705,0.0007519535223643459
3592,1215,208.85652119297302,0.0006798714882583758
3597,1215,17279.94831553055,0.05624983175628434
3598,1215,120.20468582756575,0.00039129129501160726
3601,1216,290.582102600171,0.0009459052819015983
3606,1216,1229.0905694266412,0.004000945864019014
3607,1216,143.66894087752507,0.0004676723335856936
3616,1221,3206.2824171782822,0.010437117243418887
3617,1221,44.331160836882745,0.000144307164182561
3624,1222,112.50151141528059,0.00036621585747161653
3627,1222,511.9322436425046,0.0016664461056071114
3633,1222,2060.6022407541013,0.00670768958578809
3635,1222,94.04193561605257,0.00030612609250017114
3642,1223,92.10748676303481,0.0002998290584734206
3649,1228,1503.249680094649,0.004893390885724769
3660,1235,7019.999822974205,0.022851561923744157
3672,1238,109.19934475406838,0.000355466617037983
3677,1241,2069.9837539803075,0.006738228365821313
3684,1244,6015.071254391653,0.019580310072889497
3693,1247,7129.398501079852,0.023256127678365907
3699,1249,9333.820051667008,0.03439644771398514
3705,1250,7877.611806357669,0.025643267598820536
3708,1250,39.635247074486585,0.00012902098657059435
3711,1251,1894.1456147869594,0.0061658385898013006
3713,1251,1146.3047121173454,0.0037314606514236505
